Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_year,issue_month
7243,8400.0,8400.0,8400.0,36.0,16.55,297.61,D,D2,Postdoctoral researcher,0.0,RENT,40452.0,Source Verified,n,credit_card,Credit card refinancing,432xx,OH,13.08,0.0,Oct-2012,665.0,669.0,0.0,7.0,0.0,7592.0,59.3,8.0,w,0.0,1.0,Individual,0.0,0.0,11276.0,2.0,1.0,1.0,1.0,9.0,3684.0,63.0,4.0,4.0,2720.0,60.0,12800.0,3.0,0.0,9.0,5.0,1611.0,5208.0,59.3,0.0,0.0,9.0,38.0,3.0,3.0,0.0,3.0,8.0,0.0,6.0,6.0,6.0,7.0,1.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,18694.0,11276.0,12800.0,5894.0,N,Cash,Y,2015,12
1779,14000.0,14000.0,14000.0,36.0,8.49,441.89,B,B1,Digital Marketing Manager,0.0,RENT,45000.0,Source Verified,n,credit_card,Credit card refinancing,294xx,SC,21.2,0.0,Apr-1984,670.0,674.0,0.0,9.0,0.0,16517.0,69.4,10.0,f,0.0,1.0,Individual,0.0,0.0,31540.0,0.0,1.0,0.0,1.0,16.0,15023.0,81.0,0.0,1.0,7332.0,74.0,23800.0,1.0,0.0,0.0,2.0,3943.0,4755.0,74.3,0.0,0.0,16.0,380.0,14.0,14.0,0.0,30.0,14.0,0.0,4.0,5.0,4.0,4.0,1.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,90.0,75.0,0.0,0.0,42424.0,31540.0,18500.0,18624.0,N,Cash,N,2015,12
2163,15500.0,15500.0,15500.0,36.0,14.85,536.18,C,C5,Manager,4.0,MORTGAGE,50000.0,Source Verified,n,debt_consolidation,Debt consolidation,304xx,GA,25.54,2.0,Aug-1994,665.0,669.0,0.0,9.0,0.0,6170.0,81.2,24.0,w,0.0,1.0,Individual,0.0,0.0,97863.0,2.0,4.0,1.0,1.0,4.0,9794.0,33.0,1.0,1.0,2265.0,43.0,7600.0,0.0,0.0,0.0,2.0,10874.0,1509.0,69.8,0.0,0.0,256.0,169.0,5.0,4.0,3.0,5.0,,1.0,2.0,3.0,2.0,6.0,8.0,3.0,13.0,3.0,9.0,0.0,0.0,0.0,2.0,82.6,50.0,0.0,0.0,157845.0,15964.0,5000.0,29961.0,N,Cash,N,2015,12
6347,9000.0,9000.0,9000.0,36.0,15.77,315.4,D,D1,Direct service provider,0.0,RENT,25000.0,Not Verified,n,debt_consolidation,Debt consolidation,051xx,VT,28.13,0.0,Aug-2007,665.0,669.0,0.0,12.0,0.0,14563.0,69.7,15.0,w,0.0,1.0,Individual,0.0,0.0,18158.0,0.0,3.0,0.0,0.0,40.0,3595.0,82.0,2.0,3.0,2765.0,72.0,20900.0,0.0,0.0,2.0,3.0,1513.0,1437.0,84.2,0.0,0.0,43.0,100.0,12.0,12.0,0.0,12.0,12.0,0.0,5.0,9.0,5.0,8.0,3.0,9.0,12.0,9.0,12.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,25290.0,18158.0,9100.0,4390.0,N,Cash,N,2015,12
6930,14000.0,14000.0,14000.0,36.0,7.49,435.43,A,A4,,,MORTGAGE,62000.0,Verified,n,credit_card,Credit card refinancing,305xx,GA,11.16,1.0,Oct-1979,705.0,709.0,0.0,13.0,0.0,9382.0,13.3,26.0,w,0.0,1.0,Individual,0.0,0.0,27135.0,0.0,2.0,0.0,2.0,19.0,17753.0,67.0,1.0,6.0,2939.0,28.0,70600.0,2.0,1.0,2.0,8.0,2087.0,42025.0,16.9,0.0,0.0,156.0,434.0,8.0,8.0,1.0,8.0,6.0,0.0,5.0,7.0,6.0,11.0,6.0,11.0,19.0,7.0,13.0,0.0,0.0,0.0,1.0,96.2,0.0,0.0,0.0,96975.0,27135.0,50600.0,26375.0,N,Cash,N,2015,12
4777,10000.0,10000.0,10000.0,36.0,11.48,329.67,B,B5,Retail Manager,5.0,MORTGAGE,65000.0,Source Verified,n,home_improvement,Home improvement,339xx,FL,28.82,0.0,Oct-1993,660.0,664.0,0.0,12.0,1.0,3008.0,81.3,50.0,w,0.0,1.0,Individual,0.0,0.0,254877.0,2.0,8.0,1.0,2.0,5.0,48779.0,55.0,0.0,0.0,970.0,56.0,3700.0,0.0,0.0,1.0,3.0,21240.0,80.0,94.7,0.0,0.0,160.0,266.0,36.0,5.0,5.0,36.0,7.0,0.0,2.0,3.0,2.0,6.0,31.0,3.0,14.0,3.0,12.0,0.0,0.0,0.0,2.0,84.6,100.0,1.0,0.0,296354.0,51787.0,1500.0,88354.0,N,Cash,N,2015,12
8431,8000.0,8000.0,8000.0,36.0,9.17,255.04,B,B2,Help Desk Support Tech II,0.0,OWN,56000.0,Source Verified,n,home_improvement,Home improvement,928xx,CA,25.46,0.0,Oct-1994,665.0,669.0,2.0,18.0,1.0,12682.0,57.4,45.0,w,0.0,1.0,Individual,0.0,0.0,30934.0,3.0,2.0,1.0,2.0,10.0,18252.0,86.0,4.0,8.0,3650.0,71.0,22100.0,1.0,0.0,5.0,10.0,1933.0,5106.0,71.0,0.0,0.0,171.0,254.0,1.0,1.0,4.0,7.0,1.0,0.0,9.0,10.0,11.0,24.0,7.0,16.0,34.0,10.0,18.0,0.0,0.0,0.0,5.0,100.0,50.0,1.0,0.0,43395.0,30934.0,17600.0,21295.0,N,Cash,N,2015,12
1568,4800.0,4800.0,4800.0,36.0,11.48,158.24,B,B5,tech,10.0,MORTGAGE,90000.0,Verified,n,home_improvement,Home improvement,208xx,MD,20.51,0.0,Oct-1999,680.0,684.0,0.0,13.0,0.0,20296.0,60.2,29.0,f,0.0,1.0,Individual,0.0,0.0,369963.0,0.0,2.0,1.0,1.0,7.0,35256.0,93.0,0.0,2.0,1369.0,78.0,33700.0,1.0,0.0,0.0,3.0,30830.0,620.0,84.5,0.0,0.0,168.0,194.0,15.0,7.0,1.0,17.0,17.0,0.0,3.0,9.0,3.0,14.0,3.0,10.0,25.0,9.0,12.0,0.0,0.0,0.0,1.0,96.6,66.7,0.0,0.0,399747.0,55552.0,4000.0,37943.0,N,Cash,Y,2015,12
1278,12000.0,12000.0,12000.0,36.0,11.48,395.6,B,B5,,,MORTGAGE,102000.0,Not Verified,n,credit_card,Credit card refinancing,303xx,GA,13.56,0.0,Sep-1978,710.0,714.0,0.0,17.0,0.0,8607.0,32.5,33.0,w,0.0,1.0,Individual,0.0,0.0,392716.0,2.0,5.0,3.0,4.0,5.0,88970.0,84.0,1.0,2.0,1556.0,69.0,26500.0,6.0,3.0,5.0,7.0,24545.0,7974.0,29.4,0.0,0.0,87.0,447.0,8.0,2.0,9.0,8.0,3.0,2.0,3.0,6.0,5.0,7.0,9.0,10.0,14.0,6.0,17.0,0.0,0.0,0.0,5.0,93.9,0.0,0.0,0.0,437889.0,101589.0,11300.0,106015.0,N,Cash,N,2015,12
3991,15000.0,15000.0,15000.0,36.0,11.48,494.5,B,B5,Substance Abuse Specialist,3.0,RENT,61000.0,Source Verified,n,debt_consolidation,Debt consolidation,921xx,CA,7.4,0.0,Oct-1999,700.0,704.0,1.0,13.0,0.0,12257.0,55.2,31.0,w,0.0,1.0,Individual,0.0,0.0,59204.0,2.0,5.0,1.0,1.0,12.0,46947.0,102.0,2.0,4.0,6526.0,87.0,22200.0,0.0,0.0,1.0,5.0,4934.0,1343.0,90.1,0.0,0.0,139.0,194.0,2.0,2.0,0.0,2.0,4.0,0.0,3.0,3.0,3.0,5.0,16.0,8.0,15.0,3.0,13.0,0.0,0.0,0.0,3.0,96.6,66.7,0.0,0.0,68236.0,59204.0,13600.0,46036.0,N,Cash,N,2015,12
412,20000.0,20000.0,20000.0,36.0,17.27,715.75,D,D3,Electrician,10.0,MORTGAGE,50000.0,Not Verified,n,other,,283xx,NC,33.75,0.0,Mar-2003,705.0,709.0,0.0,11.0,0.0,4354.0,58.1,26.0,w,0.0,1.0,Individual,0.0,0.0,127260.0,0.0,4.0,1.0,3.0,10.0,40022.0,76.0,0.0,0.0,1522.0,74.0,7500.0,1.0,0.0,0.0,4.0,11569.0,1867.0,69.9,0.0,0.0,140.0,119.0,25.0,10.0,4.0,25.0,15.0,2.0,4.0,5.0,4.0,5.0,13.0,6.0,8.0,5.0,11.0,0.0,0.0,0.0,1.0,92.0,50.0,0.0,0.0,147579.0,44376.0,6200.0,52479.0,N,Cash,N,2015,12
277,2400.0,2400.0,2400.0,36.0,11.48,79.12,B,B5,Chemical operator,5.0,MORTGAGE,60000.0,Verified,n,debt_consolidation,Debt consolidation,280xx,NC,24.14,0.0,Dec-2007,670.0,674.0,0.0,10.0,0.0,13450.0,62.6,22.0,w,0.0,1.0,Individual,0.0,0.0,178927.0,0.0,2.0,1.0,2.0,12.0,43182.0,88.0,1.0,2.0,4016.0,80.0,21500.0,1.0,0.0,3.0,5.0,17893.0,5224.0,65.2,0.0,0.0,92.0,96.0,9.0,9.0,1.0,21.0,9.0,0.0,3.0,5.0,5.0,6.0,6.0,7.0,15.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,196467.0,56632.0,15000.0,48947.0,N,Cash,N,2015,12
7210,35000.0,35000.0,35000.0,36.0,11.99,1162.34,C,C1,Mobile Software Engineer,0.0,RENT,225000.0,Source Verified,n,credit_card,Credit card refinancing,079xx,NJ,9.49,0.0,Sep-2004,660.0,664.0,1.0,6.0,1.0,3380.0,43.3,9.0,w,0.0,1.0,Individual,0.0,0.0,52204.0,1.0,1.0,0.0,1.0,18.0,6935.0,53.0,1.0,1.0,1941.0,49.0,7800.0,0.0,0.0,1.0,2.0,8701.0,4420.0,43.3,0.0,0.0,135.0,126.0,6.0,6.0,0.0,6.0,6.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,77.8,25.0,0.0,1.0,78648.0,52204.0,7800.0,13140.0,N,Cash,N,2015,12
9417,21850.0,21850.0,21850.0,36.0,14.48,751.89,C,C5,Patrol Sergeant,8.0,MORTGAGE,55000.0,Not Verified,n,home_improvement,Home improvement,762xx,TX,15.27,1.0,Jul-1993,690.0,694.0,0.0,15.0,0.0,28533.0,65.7,51.0,w,0.0,1.0,Individual,0.0,0.0,135835.0,1.0,0.0,0.0,0.0,30.0,0.0,,4.0,7.0,9483.0,66.0,43400.0,2.0,3.0,2.0,7.0,9056.0,3466.0,86.6,0.0,0.0,177.0,269.0,3.0,3.0,5.0,7.0,7.0,0.0,7.0,11.0,8.0,17.0,10.0,14.0,36.0,11.0,15.0,0.0,0.0,0.0,4.0,90.0,62.5,0.0,0.0,158742.0,28533.0,25900.0,0.0,N,Cash,N,2015,12
4446,24000.0,24000.0,23925.0,36.0,9.17,765.1,B,B2,Driver,10.0,RENT,62000.0,Not Verified,n,debt_consolidation,Debt consolidation,109xx,NY,11.63,3.0,Apr-1998,670.0,674.0,1.0,8.0,0.0,8644.0,61.3,18.0,w,0.0,1.0,Individual,0.0,0.0,280075.0,2.0,2.0,1.0,2.0,5.0,10507.0,72.0,1.0,1.0,3146.0,67.0,14100.0,3.0,2.0,1.0,4.0,35009.0,3971.0,62.5,0.0,0.0,141.0,212.0,5.0,5.0,3.0,5.0,5.0,1.0,4.0,5.0,4.0,6.0,7.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0,77.8,0.0,0.0,0.0,296172.0,19151.0,10600.0,14522.0,N,Cash,N,2015,12
2833,10000.0,10000.0,10000.0,36.0,9.8,321.74,B,B3,Business Analyst ,0.0,RENT,100000.0,Source Verified,n,credit_card,Credit card refinancing,775xx,TX,4.84,0.0,Aug-2005,665.0,669.0,0.0,9.0,0.0,11748.0,89.7,21.0,w,0.0,1.0,Individual,0.0,0.0,77942.0,0.0,1.0,0.0,2.0,14.0,66194.0,,3.0,8.0,2967.0,90.0,13100.0,1.0,0.0,5.0,10.0,8660.0,106.0,98.6,0.0,0.0,124.0,33.0,12.0,12.0,0.0,12.0,6.0,0.0,4.0,7.0,4.0,4.0,12.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,79324.0,77942.0,7600.0,66224.0,N,Cash,N,2015,12
6633,30000.0,30000.0,30000.0,36.0,9.8,965.21,B,B3,NCOIC,10.0,RENT,65000.0,Verified,n,debt_consolidation,Debt consolidation,325xx,FL,29.58,0.0,Apr-2003,765.0,769.0,0.0,7.0,0.0,14800.0,62.2,18.0,w,0.0,1.0,Individual,0.0,0.0,46909.0,1.0,2.0,0.0,1.0,16.0,32109.0,80.0,2.0,2.0,14800.0,70.0,23800.0,0.0,1.0,0.0,3.0,9382.0,7800.0,65.5,0.0,0.0,139.0,152.0,5.0,5.0,0.0,5.0,17.0,0.0,1.0,1.0,3.0,5.0,10.0,5.0,8.0,1.0,7.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,90157.0,46909.0,22600.0,66357.0,N,Cash,N,2015,12
5521,8000.0,8000.0,8000.0,36.0,8.49,252.51,B,B1,Floor Attendant,5.0,RENT,80000.0,Not Verified,n,debt_consolidation,Debt consolidation,863xx,AZ,17.58,0.0,Feb-1997,705.0,709.0,0.0,11.0,0.0,11660.0,61.0,15.0,w,0.0,1.0,Individual,0.0,0.0,30954.0,1.0,3.0,0.0,2.0,13.0,19294.0,62.0,1.0,2.0,5124.0,62.0,19100.0,2.0,0.0,2.0,4.0,2814.0,4759.0,69.9,0.0,0.0,117.0,226.0,4.0,4.0,1.0,4.0,3.0,0.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,50235.0,30954.0,15800.0,31135.0,N,Cash,N,2015,12
2903,16000.0,16000.0,16000.0,36.0,17.27,572.6,D,D3,Elementary Teacher,4.0,MORTGAGE,32000.0,Not Verified,n,credit_card,Credit card refinancing,640xx,MO,35.3,0.0,Nov-2006,675.0,679.0,0.0,11.0,0.0,14975.0,79.7,27.0,w,0.0,1.0,Individual,0.0,0.0,123503.0,0.0,7.0,0.0,2.0,16.0,108528.0,110.0,0.0,0.0,7940.0,105.0,18800.0,0.0,0.0,1.0,2.0,11228.0,0.0,100.8,0.0,0.0,99.0,109.0,37.0,16.0,0.0,95.0,12.0,0.0,2.0,3.0,2.0,4.0,22.0,3.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,117383.0,123503.0,11400.0,98583.0,N,Cash,N,2015,12
6180,31000.0,31000.0,31000.0,36.0,17.97,1120.26,D,D4,Armed Securityhi,5.0,RENT,80000.0,Verified,n,debt_consolidation,Debt consolidation,209xx,MD,14.25,0.0,Feb-1995,740.0,744.0,1.0,11.0,1.0,6263.0,18.4,24.0,w,0.0,1.0,Individual,0.0,0.0,31030.0,2.0,2.0,1.0,1.0,3.0,24767.0,62.0,2.0,4.0,5169.0,42.0,34000.0,0.0,0.0,1.0,5.0,3103.0,10593.0,36.9,0.0,0.0,109.0,250.0,3.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,4.0,8.0,6.0,9.0,16.0,3.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,73792.0,31030.0,16800.0,39792.0,N,Cash,N,2015,12
752,10175.0,10175.0,10175.0,60.0,19.89,268.96,E,E3,Communications Manager,3.0,MORTGAGE,63900.0,Source Verified,n,credit_card,Credit card refinancing,154xx,PA,20.28,1.0,Jul-2000,685.0,689.0,1.0,27.0,0.0,16428.0,31.5,52.0,w,0.0,1.0,Individual,0.0,458.0,370276.0,3.0,1.0,1.0,2.0,5.0,33119.0,,3.0,5.0,5383.0,32.0,52100.0,2.0,0.0,2.0,7.0,16831.0,15998.0,40.3,0.0,0.0,129.0,185.0,4.0,4.0,2.0,4.0,6.0,0.0,5.0,8.0,7.0,17.0,9.0,24.0,41.0,8.0,27.0,0.0,0.0,0.0,4.0,98.1,14.3,0.0,0.0,441181.0,49547.0,26800.0,39581.0,N,Cash,N,2015,12
252,18000.0,18000.0,18000.0,36.0,6.99,555.71,A,A3,Owner,10.0,OWN,120000.0,Not Verified,n,credit_card,Credit card refinancing,815xx,CO,14.88,1.0,Nov-1983,710.0,714.0,0.0,7.0,0.0,41266.0,63.5,13.0,w,0.0,1.0,Individual,0.0,0.0,170044.0,0.0,2.0,0.0,1.0,19.0,5568.0,45.0,0.0,1.0,25499.0,60.0,65000.0,0.0,0.0,0.0,2.0,24292.0,23734.0,63.5,0.0,0.0,66.0,385.0,22.0,19.0,3.0,22.0,,0.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,211500.0,46834.0,65000.0,12500.0,N,Cash,N,2015,12
1857,3200.0,3200.0,3200.0,36.0,10.78,104.44,B,B4,,,OWN,18372.0,Verified,n,home_improvement,,190xx,PA,32.92,0.0,Oct-2000,725.0,729.0,0.0,4.0,0.0,9631.0,66.4,4.0,w,0.0,1.0,Individual,0.0,0.0,14508.0,0.0,1.0,0.0,0.0,29.0,4877.0,46.0,0.0,0.0,6710.0,58.0,14500.0,0.0,1.0,0.0,0.0,3627.0,3290.0,67.1,0.0,0.0,29.0,182.0,59.0,29.0,0.0,59.0,,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,25061.0,14508.0,10000.0,10561.0,N,Cash,N,2015,12
4666,4525.0,4525.0,4525.0,36.0,12.88,152.21,C,C2,Electrician ,10.0,RENT,70000.0,Not Verified,n,credit_card,Credit card refinancing,775xx,TX,21.31,1.0,Aug-2003,680.0,684.0,0.0,15.0,0.0,2262.0,32.0,39.0,w,0.0,1.0,Individual,0.0,0.0,33574.0,1.0,3.0,0.0,2.0,15.0,31312.0,67.0,5.0,10.0,500.0,32.0,6975.0,0.0,8.0,1.0,12.0,2398.0,664.0,38.0,0.0,0.0,115.0,148.0,5.0,5.0,0.0,5.0,7.0,0.0,9.0,11.0,12.0,12.0,23.0,11.0,16.0,9.0,14.0,,0.0,0.0,5.0,87.0,0.0,0.0,0.0,53487.0,33574.0,5975.0,46512.0,N,Cash,N,2015,12
6583,8000.0,8000.0,8000.0,36.0,9.8,257.39,B,B3,manager,4.0,MORTGAGE,31000.0,Verified,n,credit_card,Credit card refinancing,750xx,TX,11.03,0.0,Jan-1993,715.0,719.0,0.0,9.0,0.0,6977.0,45.6,12.0,w,0.0,1.0,Individual,0.0,0.0,6977.0,1.0,0.0,0.0,0.0,,0.0,,2.0,7.0,1498.0,46.0,15300.0,0.0,0.0,1.0,7.0,775.0,4761.0,48.2,0.0,0.0,,275.0,6.0,6.0,0.0,6.0,3.0,0.0,5.0,6.0,5.0,8.0,0.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,15300.0,6977.0,9200.0,0.0,N,Cash,N,2015,12
8040,30000.0,30000.0,30000.0,36.0,9.17,956.37,B,B2,Manager Merch Science,10.0,MORTGAGE,135000.0,Source Verified,n,debt_consolidation,Debt consolidation,275xx,NC,11.63,0.0,Dec-1998,720.0,724.0,0.0,9.0,0.0,17673.0,73.3,26.0,w,0.0,1.0,Individual,0.0,0.0,296917.0,0.0,2.0,0.0,0.0,29.0,30263.0,60.0,0.0,1.0,10696.0,64.0,24100.0,1.0,0.0,1.0,2.0,32991.0,4417.0,79.1,0.0,0.0,159.0,204.0,18.0,11.0,3.0,18.0,12.0,0.0,3.0,4.0,5.0,10.0,8.0,6.0,15.0,4.0,9.0,0.0,0.0,0.0,1.0,96.2,40.0,0.0,0.0,327863.0,47936.0,21100.0,50463.0,N,Cash,N,2015,12
3213,18000.0,18000.0,18000.0,36.0,14.85,622.66,C,C5,Medical Assistant,3.0,RENT,35000.0,Source Verified,n,credit_card,Credit card refinancing,927xx,CA,28.4,0.0,Jan-2007,670.0,674.0,1.0,11.0,0.0,14400.0,61.0,33.0,w,0.0,1.0,Joint App,0.0,0.0,24964.0,1.0,4.0,0.0,1.0,24.0,10564.0,66.0,2.0,2.0,4423.0,63.0,23600.0,0.0,0.0,2.0,3.0,2269.0,1440.0,82.2,0.0,0.0,91.0,107.0,6.0,6.0,0.0,36.0,6.0,0.0,3.0,6.0,3.0,11.0,12.0,7.0,21.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,39564.0,24964.0,8100.0,15964.0,N,Cash,N,2015,12
4889,13850.0,13850.0,13825.0,60.0,20.5,370.81,E,E4,Assistant Manager,0.0,RENT,33000.0,Verified,n,debt_consolidation,Debt consolidation,537xx,WI,36.36,0.0,Aug-2004,675.0,679.0,1.0,15.0,0.0,15246.0,91.3,24.0,f,0.0,1.0,Individual,0.0,0.0,48709.0,1.0,8.0,0.0,0.0,50.0,33463.0,63.0,1.0,4.0,5627.0,70.0,16700.0,1.0,0.0,1.0,4.0,3747.0,127.0,99.0,0.0,0.0,136.0,100.0,6.0,6.0,0.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,15.0,5.0,7.0,4.0,15.0,0.0,0.0,0.0,1.0,87.5,100.0,0.0,0.0,69793.0,48709.0,12300.0,53093.0,N,Cash,N,2015,12
7758,12000.0,12000.0,12000.0,36.0,9.76,385.86,B,B3,Program Support Technician,10.0,MORTGAGE,41000.0,Verified,n,credit_card,Credit card refinancing,240xx,VA,14.87,0.0,Sep-1976,725.0,729.0,0.0,9.0,0.0,9576.0,47.2,18.0,w,0.0,1.0,Individual,0.0,0.0,12648.0,0.0,1.0,0.0,1.0,17.0,3072.0,61.0,0.0,2.0,1016.0,50.0,20300.0,0.0,2.0,0.0,3.0,1405.0,0.0,101.6,0.0,0.0,121.0,471.0,13.0,13.0,0.0,63.0,,0.0,1.0,5.0,1.0,3.0,6.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,25310.0,12648.0,1000.0,5010.0,N,Cash,N,2015,12
6428,4800.0,4800.0,4800.0,36.0,11.99,159.41,C,C1,Dispatcher,1.0,RENT,24000.0,Verified,n,debt_consolidation,Debt consolidation,282xx,NC,26.2,0.0,Feb-2009,660.0,664.0,1.0,9.0,0.0,4209.0,48.4,15.0,w,0.0,1.0,Individual,0.0,189.0,23096.0,1.0,3.0,1.0,1.0,4.0,18887.0,89.0,1.0,5.0,1777.0,77.0,8700.0,1.0,2.0,3.0,6.0,2566.0,3491.0,54.7,0.0,0.0,82.0,30.0,11.0,4.0,0.0,11.0,4.0,0.0,4.0,4.0,4.0,5.0,6.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,29868.0,23096.0,7700.0,21168.0,N,Cash,N,2015,12
4382,13500.0,13500.0,13500.0,36.0,6.99,416.78,A,A3,,,MORTGAGE,96000.0,Not Verified,n,debt_consolidation,Debt consolidation,922xx,CA,12.85,0.0,Jun-1999,690.0,694.0,0.0,9.0,0.0,13983.0,67.9,19.0,w,0.0,1.0,Individual,0.0,0.0,309231.0,2.0,2.0,1.0,1.0,2.0,26864.0,72.0,1.0,1.0,7306.0,70.0,20600.0,1.0,6.0,1.0,4.0,34359.0,4366.0,73.7,0.0,0.0,143.0,198.0,3.0,2.0,3.0,76.0,10.0,1.0,3.0,5.0,4.0,6.0,7.0,6.0,9.0,5.0,9.0,0.0,0.0,0.0,3.0,88.9,75.0,0.0,0.0,328908.0,40847.0,16600.0,37510.0,N,Cash,N,2015,12
7806,2500.0,2500.0,2500.0,36.0,17.57,89.85,D,D4,Sr. Scientist,10.0,MORTGAGE,95000.0,Source Verified,n,home_improvement,Home improvement,296xx,SC,26.38,1.0,Feb-2002,710.0,714.0,1.0,18.0,0.0,7013.0,15.2,44.0,w,0.0,1.0,Individual,0.0,0.0,214971.0,4.0,5.0,4.0,5.0,2.0,65071.0,88.0,2.0,4.0,4966.0,60.0,46100.0,3.0,3.0,10.0,12.0,12645.0,1534.0,76.4,0.0,0.0,109.0,166.0,12.0,2.0,13.0,70.0,0.0,0.0,1.0,4.0,2.0,7.0,9.0,12.0,22.0,4.0,17.0,0.0,0.0,0.0,7.0,97.7,100.0,0.0,0.0,263114.0,72084.0,6500.0,73896.0,N,Cash,N,2015,12
3844,8000.0,8000.0,8000.0,36.0,14.85,276.74,C,C5,speech and language pathologist,10.0,MORTGAGE,65000.0,Verified,n,debt_consolidation,Debt consolidation,543xx,WI,24.87,0.0,May-1990,675.0,679.0,0.0,14.0,0.0,23283.0,93.9,25.0,w,0.0,1.0,Individual,0.0,0.0,177004.0,2.0,2.0,1.0,3.0,5.0,20044.0,92.0,2.0,4.0,5005.0,93.0,24800.0,2.0,0.0,1.0,7.0,13616.0,96.0,99.4,0.0,0.0,142.0,307.0,5.0,5.0,5.0,8.0,10.0,0.0,5.0,9.0,5.0,8.0,6.0,10.0,14.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,193425.0,43327.0,16200.0,21700.0,N,Cash,N,2015,12
2699,9000.0,9000.0,9000.0,36.0,15.77,315.4,D,D1,Transportation Coordinator,10.0,MORTGAGE,28000.0,Verified,n,debt_consolidation,Debt consolidation,267xx,WV,12.39,0.0,Dec-2002,675.0,679.0,1.0,12.0,0.0,8958.0,42.9,32.0,w,0.0,1.0,Individual,0.0,0.0,104721.0,4.0,0.0,1.0,2.0,7.0,0.0,,6.0,9.0,4376.0,43.0,20900.0,1.0,7.0,4.0,12.0,8727.0,7991.0,38.5,0.0,0.0,147.0,156.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,7.0,4.0,6.0,12.0,11.0,17.0,7.0,12.0,0.0,0.0,0.0,8.0,84.4,25.0,0.0,0.0,116900.0,8958.0,13000.0,0.0,N,Cash,N,2015,12
